id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region,profitability,risk_flag,income_to_loan_ratio,year_wise_default_rate_indicator
10166739,2013,01-12-2013,20-10-4670,3,RENT,1,Low,34000,1,2400, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,14.47,C,3,18.78,1981.91,1482.71,0,82.58,Northern-Irl,-418.09,1,14.1666666666666667,0.14
29664905,2014,01-10-2014,20-10-4670,9,RENT,1,Medium,170000,2,12000, 60 months,2,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,17.57,D,4,7.89,4528.95,2100.38,0,301.93,leinster,-7471.05,1,14.1666666666666667,0.08
969059,2011,01-10-2011,28-10-4889,6,MORTGAGE,3,Low,68500,1,16800, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.27,C,3,12.91,21025.3,16800,0,402.06,leinster,4225.3,1,4.0773809523809524,0.15
702373,2011,01-03-2011,17-10-4670,6,MORTGAGE,3,Low,54000,1,4800, 36 months,1,INDIVIDUAL,1,CAR,2,Low,1,GOOD LOAN,0,5.42,A,1,4.67,5134.49,4800,0,144.77,Northern-Irl,334.49,1,11.2500000000000000,0.15
3373771,2013,01-02-2013,22-07-4725,6,MORTGAGE,3,Low,84000,1,7000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.16,B,2,10.8,7654.963556,7000,0,226.4,ulster,654.963556,1,12.0000000000000000,0.14
3380570,2013,01-03-2013,22-07-4725,10,MORTGAGE,3,Low,61300,1,4000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.09,B,2,14.6,4489.912609,4000,0,136.89,ulster,489.912609,1,15.3250000000000000,0.14
1462435,2012,01-08-2012,14-06-4862,10,OWN,2,Low,65000,1,6000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,11.14,B,2,15.47,7085.668185,6000,0,196.84,leinster,1085.668185,1,10.8333333333333333,0.16
2375471,2012,01-12-2012,02-08-4944,10,MORTGAGE,3,Low,38000,1,12000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,BAD LOAN,1,19.05,D,4,14.15,10868.8,6852.01,767.34,440.18,ulster,-1131.2,0,3.1666666666666667,0.16
1370023,2012,01-06-2012,06-03-4698,5,OWN,2,Low,21000,1,2400, 36 months,1,INDIVIDUAL,1,MAJOR_PURCHASE,8,Low,1,GOOD LOAN,0,10.74,B,2,20.23,2809.941834,2400,0,78.28,munster,409.941834,1,8.7500000000000000,0.16
5425443,2013,01-06-2013,23-07-4725,3,MORTGAGE,3,Low,44060,1,8000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.16,B,2,13.84,9081.538725,8000,0,258.74,leinster,1081.538725,1,5.5075000000000000,0.14
7048968,2013,01-09-2013,23-07-4725,9,RENT,1,Low,43000,1,4800, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,17.56,D,4,8.62,5822.916221,4800,0,172.48,munster,1022.916221,1,8.9583333333333333,0.14
1345609,2012,01-06-2012,27-01-4835,8,MORTGAGE,3,Low,60000,1,15000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,18.25,D,4,9.73,19622.49584,15000,0,544.17,leinster,4622.49584,1,4.0000000000000000,0.16
3349674,2013,01-02-2013,17-03-4917,5,RENT,1,Medium,200000,2,22500, 60 months,2,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,12.12,B,2,8.86,26479.08999,22500,0,501.87,Northern-Irl,3979.08999,1,8.8888888888888889,0.14
5104644,2013,01-05-2013,18-12-4971,4,MORTGAGE,3,Medium,105000,2,28800, 60 months,2,INDIVIDUAL,1,CAR,2,High,2,BAD LOAN,1,23.28,F,6,15.34,9594.72,1903.7,3891.74,816.53,Northern-Irl,-19205.28,0,3.6458333333333333,0.14
5814694,2013,01-07-2013,20-10-4670,6,RENT,1,Low,68000,1,25000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,8.9,A,1,12.34,23809.67,20354.24,0,793.84,cannught,-1190.33,1,2.7200000000000000,0.14
1434038,2012,01-07-2012,04-03-4698,8,RENT,1,Low,22000,1,6000, 36 months,1,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,15.31,C,3,27.65,6434.09,6000,0,208.91,ulster,434.09,1,3.6666666666666667,0.16
2935116,2013,01-01-2013,22-07-4725,9,RENT,1,Medium,102000,2,10000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,13.11,B,2,8.61,11290.51333,10000,0,337.47,munster,1290.51333,1,10.2000000000000000,0.14
891753,2011,01-09-2011,20-12-4971,7,OWN,2,Low,60000,1,14800, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,13.49,C,3,8.82,17004.46,11585.35,0,340.47,Northern-Irl,2204.46,1,4.0540540540540541,0.15
5968255,2013,01-07-2013,07-12-4752,8,RENT,1,Low,43000,1,9000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,11.55,B,2,27.6,9705.07,9000,0,297,ulster,705.07,1,4.7777777777777778,0.14
27652346,2014,01-09-2014,20-10-4670,4,MORTGAGE,3,Low,65000,1,20000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,22.15,E,5,25.28,8311.35,3162.58,0,554.09,munster,-11688.65,1,3.2500000000000000,0.08
2295433,2012,01-12-2012,25-04-4780,10,MORTGAGE,3,Medium,172000,2,35000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.8,C,3,8.64,43817.66652,35000,0,1227.05,cannught,8817.66652,1,4.9142857142857143,0.16
29784751,2014,01-10-2014,20-10-4670,10,RENT,1,Low,72000,1,10000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.99,C,3,15.63,5190.82,3632.52,0,346.61,Northern-Irl,-4809.18,1,7.2000000000000000,0.08
33380839,2014,01-11-2014,20-10-4670,9,RENT,1,Low,46000,1,14000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.49,C,3,29.61,4599.35,2428.84,0,329.33,ulster,-9400.65,1,3.2857142857142857,0.08
5024855,2013,01-05-2013,20-10-4670,10,MORTGAGE,3,Medium,120000,2,19200, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.31,C,3,14.29,21390.92,16608.75,0,668.5,ulster,2190.92,1,6.2500000000000000,0.14
6605824,2013,01-08-2013,18-10-4670,1,MORTGAGE,3,Low,29904,1,6625, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,16.78,C,3,21.67,6987.18,6625,0,235.48,Northern-Irl,362.18,1,4.5138113207547170,0.14
36048343,2014,01-11-2014,08-12-4752,4,MORTGAGE,3,Medium,115000,2,20000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,23.99,F,6,14.89,22100.27,20000,0,575.25,munster,2100.27,1,5.7500000000000000,0.08
26930228,2014,01-09-2014,20-10-4670,10,MORTGAGE,3,Low,54840,1,14700, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,20.99,E,5,32.56,6361.76,2568.09,0,397.61,ulster,-8338.24,1,3.7306122448979592,0.08
449548,2009,01-10-2009,15-03-4917,6,RENT,1,Low,39000,1,16000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.65,D,4,19.75,20148.81,16000.01,0,559.78,cannught,4148.81,1,2.4375000000000000,0.14
789335,2011,01-06-2011,07-12-4752,10,MORTGAGE,3,Low,92000,1,35000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,16.89,D,4,14.73,47971.41002,35000,0,867.78,leinster,12971.41002,1,2.6285714285714286,0.15
459627,2009,01-11-2009,27-10-4889,5,OWN,2,Low,28673,1,4650, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,13.22,C,3,21.3,5652.48,4650,0,157.18,Northern-Irl,1002.48,1,6.1662365591397849,0.14
8577685,2013,01-11-2013,20-10-4670,3,MORTGAGE,3,Low,91000,1,35000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,17.1,C,3,15.18,42606.25,34999.99,0,1249.59,leinster,7606.25,1,2.6000000000000000,0.14
7717288,2013,01-10-2013,20-10-4670,10,MORTGAGE,3,Low,60000,1,7500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,11.99,B,2,4.3,6725.16,5366.62,0,249.08,Northern-Irl,-774.84,1,8.0000000000000000,0.14
770031,2011,01-06-2011,10-09-4807,0.5,RENT,1,Low,21600,1,1200, 36 months,1,INDIVIDUAL,1,OTHER,4,Low,1,GOOD LOAN,0,5.99,A,1,22.28,1313.940157,1200,0,36.51,ulster,113.940157,1,18.0000000000000000,0.15
3676271,2013,01-03-2013,03-08-4944,6.05,OWN,2,Low,28152,1,7750, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,High,2,BAD LOAN,1,17.77,D,4,12.79,8668.89,6411.86,0,279.29,leinster,918.89,0,3.6325161290322581,0.14
1257551,2012,01-04-2012,17-10-4670,10,RENT,1,Medium,182152,2,25000, 60 months,2,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,13.99,C,3,5.42,27233.77,25000,0,581.58,Northern-Irl,2233.77,1,7.2860800000000000,0.16
3094804,2013,01-01-2013,18-10-4670,6,RENT,1,High,220000,3,28000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.16,B,2,4.93,30460.49,28000,0,905.59,munster,2460.49,1,7.8571428571428571,0.14
6166686,2013,01-07-2013,20-12-4971,4,RENT,1,Low,26000,1,8875, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,17.56,D,4,25.15,9244.53,6765.75,0,318.9,Northern-Irl,369.53,1,2.9295774647887324,0.14
2372952,2012,01-12-2012,14-06-4862,2,MORTGAGE,3,Low,85000,1,14000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,BAD LOAN,1,11.14,B,2,6.21,14237.68,11764.3,0,459.28,Northern-Irl,237.68,0,6.0714285714285714,0.16
2085848,2012,01-11-2012,20-10-4670,10,MORTGAGE,3,Medium,130000,2,16000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,19.72,D,4,23.34,15580.39,7977.97,0,421.42,leinster,-419.61,1,8.1250000000000000,0.16
6209066,2013,01-07-2013,06-03-4698,1,MORTGAGE,3,Medium,130000,2,21000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,15.22,C,3,28.41,14159,5023.23,4629.44,502.02,Northern-Irl,-6841,0,6.1904761904761905,0.14
18585903,2014,01-12-2014,25-04-4780,0.5,MORTGAGE,3,Medium,150000,2,24700, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,Low,1,GOOD LOAN,0,11.44,B,2,14.07,25882.05,24700,0,813.81,leinster,1182.05,1,6.0728744939271255,0.08
6551698,2013,01-08-2013,06-03-4698,3,RENT,1,Low,86000,1,28100, 36 months,1,INDIVIDUAL,1,OTHER,4,High,2,BAD LOAN,1,18.85,D,4,0,21421.06,12086.9,2927.38,1027.91,leinster,-6678.94,0,3.0604982206405694,0.14
8855048,2013,01-11-2013,20-12-4971,10,RENT,1,Low,51000,1,17625, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,19.52,D,4,22.71,11555.33,5362.37,0,462.26,Northern-Irl,-6069.67,1,2.8936170212765957,0.14
978142,2011,01-10-2011,03-03-4698,10,RENT,1,Low,50000,1,8000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.65,C,3,0.77,8377.47,8000,0,275.96,leinster,377.47,1,6.2500000000000000,0.15
6170714,2013,01-07-2013,20-12-4971,3,RENT,1,Low,52595,1,7550, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,BAD LOAN,1,17.56,D,4,8.97,7865.94,5756.64,0,271.29,leinster,315.94,0,6.9662251655629139,0.14
7256287,2013,01-09-2013,20-10-4670,10,RENT,1,Low,100000,1,28000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,9.99,B,2,20.54,24380.69,20190.87,0,903.35,munster,-3619.31,1,3.5714285714285714,0.14
37307671,2014,01-12-2014,20-10-4670,8,MORTGAGE,3,Medium,159000,2,16000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,7.49,A,1,28.65,4160.36,2978.69,0,320.54,cannught,-11839.64,1,9.9375000000000000,0.08
6606272,2013,01-08-2013,20-10-4670,10,MORTGAGE,3,Low,22367,1,5000, 36 months,1,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,15.22,C,3,17.55,4865.9,3683.74,0,173.87,munster,-134.1,1,4.4734000000000000,0.14
36078894,2014,01-11-2014,19-12-4971,3,RENT,1,Low,40000,1,3500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,11.44,B,2,16.53,3517.8,3500,0,115.32,munster,17.8,1,11.4285714285714286,0.08
34362336,2014,01-11-2014,20-10-4670,10,RENT,1,Low,65000,1,27000, 60 months,2,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,15.99,D,4,25.2,8509.87,4180.7,0,656.45,cannught,-18490.13,1,2.4074074074074074,0.08
7047915,2013,01-09-2013,08-12-4752,3,OWN,2,Low,47000,1,20000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,13.05,B,2,17.41,23249.80945,20000,0,674.37,munster,3249.80945,1,2.3500000000000000,0.14
33381115,2014,01-11-2014,20-10-4670,10,RENT,1,Low,53000,1,15000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,11.67,B,2,19.57,6932.32,5221.89,0,495.86,Northern-Irl,-8067.68,1,3.5333333333333333,0.08
421242,2009,01-07-2009,25-10-4889,2,RENT,1,Low,39960,1,4800, 36 months,1,INDIVIDUAL,1,OTHER,4,High,2,BAD LOAN,1,18.21,F,6,13.27,2429.14,1560.63,0,174.05,cannught,-2370.86,0,8.3250000000000000,0.14
24636633,2014,01-09-2014,20-12-4971,10,MORTGAGE,3,Low,63000,1,20000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.99,C,3,38.36,10398.15,7264.89,0,693.21,leinster,-9601.85,1,3.1500000000000000,0.08
648547,2011,01-01-2011,31-07-4944,5,RENT,1,Low,43200,1,12000, 36 months,1,INDIVIDUAL,1,MAJOR_PURCHASE,8,Low,1,GOOD LOAN,0,10.36,B,2,23.06,13262.09,12000,0,389.24,Northern-Irl,1262.09,1,3.6000000000000000,0.15
777340,2011,01-06-2011,26-10-4889,7,RENT,1,Low,50000,1,15550, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,16.89,D,4,21.96,1832.58,504.79,681.21,385.54,ulster,-13717.42,0,3.2154340836012862,0.15
7646332,2013,01-10-2013,11-09-4807,6,MORTGAGE,3,Low,70000,1,20000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,10.99,B,2,21.96,22840.14097,20000,0,654.68,leinster,2840.14097,1,3.5000000000000000,0.14
5204812,2013,01-07-2013,20-10-4670,10,MORTGAGE,3,Low,68000,1,21600, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.35,B,2,13.96,14529.3,9154.22,0,484.31,ulster,-7070.7,1,3.1481481481481481,0.14
3345628,2013,01-02-2013,22-07-4725,5,RENT,1,Low,98000,1,24000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,11.14,B,2,16.42,26473.29287,24000,0,787.33,ulster,2473.29287,1,4.0833333333333333,0.14
1626385,2012,01-10-2012,04-03-4698,7,OWN,2,Low,60000,1,4000, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,Low,1,GOOD LOAN,0,7.62,A,1,9.05,4055.73,4000,0,124.65,leinster,55.73,1,15.0000000000000000,0.16
30175753,2014,01-10-2014,20-10-4670,3,RENT,1,Low,36000,1,5000, 36 months,1,INDIVIDUAL,1,OTHER,4,Low,1,GOOD LOAN,0,12.99,C,3,22.23,2523.14,1851.12,0,168.45,Northern-Irl,-2476.86,1,7.2000000000000000,0.08
7717351,2013,01-11-2013,20-10-4670,10,RENT,1,Low,88000,1,24000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.99,B,2,9.65,21019.46,16374.11,0,808.54,leinster,-2980.54,1,3.6666666666666667,0.14
31607552,2014,01-10-2014,20-10-4670,10,MORTGAGE,3,Low,65000,1,27000, 60 months,2,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,15.61,D,4,15.23,9090.72,4571.01,0,651.01,ulster,-17909.28,1,2.4074074074074074,0.08
484692,2010,01-02-2010,21-07-4725,10,RENT,1,Low,65000,1,10000, 36 months,1,INDIVIDUAL,1,SMALL_BUSINESS,3,High,2,GOOD LOAN,0,14.96,D,4,20.77,12574.48,10000,0,346.47,ulster,2574.48,1,6.5000000000000000,0.15
676290,2011,01-02-2011,21-07-4725,3,MORTGAGE,3,Medium,132000,2,10000, 36 months,1,INDIVIDUAL,1,WEDDING,5,Low,1,GOOD LOAN,0,7.66,A,1,12.85,11068.39,10000,0,311.8,ulster,1068.39,1,13.2000000000000000,0.15
8157383,2013,01-10-2013,20-12-4971,0.5,MORTGAGE,3,Low,95000,1,21000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.99,B,2,21.5,12420.46,7472.16,0,477.71,leinster,-8579.54,1,4.5238095238095238,0.14
7719602,2013,01-10-2013,03-08-4944,10,OWN,2,Medium,110000,2,16000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,8.6,A,1,17.76,18003.06,16000,0,505.83,cannught,2003.06,1,6.8750000000000000,0.14
34904788,2014,01-11-2014,20-10-4670,10,MORTGAGE,3,Low,65000,1,5000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,11.99,B,2,14.72,2321.37,1735.18,0,166.05,leinster,-2678.63,1,13.0000000000000000,0.08
1128958,2012,01-02-2012,09-09-4807,3,MORTGAGE,3,Low,52000,1,7300, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,BAD LOAN,1,6.62,A,1,17.39,3585.66,3057.64,10.14,224.14,cannught,-3714.34,0,7.1232876712328767,0.16
1533407,2012,01-10-2012,18-03-4917,4,RENT,1,Low,20000,1,5375, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,12.12,B,2,15.07,6437.593236,5375,0,178.84,Northern-Irl,1062.593236,1,3.7209302325581395,0.16
2144612,2012,01-11-2012,13-06-4862,10,NONE,5,Low,50000,1,9000, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,Low,1,GOOD LOAN,0,10.16,B,2,31.73,10155.81912,9000,0,291.09,cannught,1155.81912,1,5.5555555555555556,0.16
28654706,2014,01-10-2014,20-12-4971,10,RENT,1,Low,57000,1,12000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,16.99,D,4,30.44,4163.05,1970.78,0,298.17,leinster,-7836.95,1,4.7500000000000000,0.08
5976494,2013,01-07-2013,20-10-4670,3,MORTGAGE,3,Medium,105000,2,7500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,17.56,D,4,11.36,8081.57,5960.98,0,269.5,Northern-Irl,581.57,1,14.0000000000000000,0.14
4435614,2013,01-04-2013,20-10-4670,10,MORTGAGE,3,Low,36000,1,3600, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,High,2,GOOD LOAN,0,14.09,B,2,22.4,3941.05,3120.54,0,123.2,leinster,341.05,1,10.0000000000000000,0.14
6404999,2013,01-08-2013,20-10-4670,7,RENT,1,Low,38000,1,12000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.35,B,2,20.4,11614.47,9306.33,0,400.59,Northern-Irl,-385.53,1,3.1666666666666667,0.14
34643637,2014,01-11-2014,11-09-4807,1,MORTGAGE,3,Low,75000,1,25000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.99,D,4,29.92,27153.54,25000,0,878.81,munster,2153.54,1,3.0000000000000000,0.08
1402756,2012,01-07-2012,11-06-4862,5,MORTGAGE,3,Low,49000,1,2875, 60 months,2,INDIVIDUAL,1,CAR,2,High,2,GOOD LOAN,0,19.72,D,4,10.82,2922.62,2875,0,75.73,leinster,47.62,1,17.0434782608695652,0.16
1635148,2012,01-11-2012,01-08-4944,10,MORTGAGE,3,Medium,200000,2,12000, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,Low,1,GOOD LOAN,0,6.03,A,1,5.1,12282.98,12000,0,365.23,ulster,282.98,1,16.6666666666666667,0.16
3054704,2013,01-01-2013,25-04-4780,10,RENT,1,Low,57000,1,15000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,11.14,B,2,16.78,17557.57,15000,0,492.08,Northern-Irl,2557.57,1,3.8000000000000000,0.14
1561567,2012,01-10-2012,23-04-4780,5,RENT,1,Low,18980,1,4000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,18.75,D,4,11.82,1214.95,612.2,194.28,146.12,Northern-Irl,-2785.05,0,4.7450000000000000,0.16
6291133,2013,01-07-2013,23-07-4725,3,MORTGAGE,3,Low,42000,1,15250, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,9.71,B,2,21.53,17111.21808,15250,0,490.01,munster,1861.21808,1,2.7540983606557377,0.14
1022134,2011,01-11-2011,25-01-4835,6.05,RENT,1,Low,40800,1,2700, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,BAD LOAN,1,11.71,B,2,22.24,1799.04,1298.19,80.25,89.31,leinster,-900.96,0,15.1111111111111111,0.15
2309197,2012,01-12-2012,20-12-4971,10,MORTGAGE,3,Low,45000,1,20000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.33,C,3,12.4,24723.39,20000,0,686.77,Northern-Irl,4723.39,1,2.2500000000000000,0.16
28784404,2014,01-10-2014,03-08-4944,6.05,RENT,1,Low,86000,1,4300, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,16.99,D,4,0.95,1992.77,1308.86,0,153.29,ulster,-2307.23,0,20.0000000000000000,0.08
1239792,2012,01-04-2012,25-04-4780,10,MORTGAGE,3,Low,31000,1,1500, 36 months,1,INDIVIDUAL,1,MAJOR_PURCHASE,8,Low,1,GOOD LOAN,0,8.9,A,1,18,1713.868786,1500,0,47.63,cannught,213.868786,1,20.6666666666666667,0.16
5802816,2013,01-07-2013,02-08-4944,6.05,RENT,1,Low,19547,1,5075, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.31,C,3,30.63,5928.818171,5075,0,176.7,cannught,853.818171,1,3.8516256157635468,0.14
4195328,2013,01-04-2013,22-07-4725,4,RENT,1,Low,27000,1,9000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,16.29,C,3,6.36,10190.78055,9000,0,317.71,leinster,1190.78055,1,3.0000000000000000,0.14
976241,2011,01-10-2011,05-12-4752,6.05,OWN,2,Low,31200,1,15000, 60 months,2,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,BAD LOAN,1,11.71,B,2,21.04,1651.4,940.35,0,331.48,leinster,-13348.6,0,2.0800000000000000,0.15
29134385,2014,01-10-2014,20-10-4670,10,MORTGAGE,3,Low,48667,1,8000, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,High,2,GOOD LOAN,0,13.98,C,3,33.22,4100.25,2934.14,0,273.35,cannught,-3899.75,1,6.0833750000000000,0.08
245385,2008,01-02-2008,20-01-4835,0.5,RENT,1,Low,47376,1,13925, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,13.87,D,4,25.66,1898.2,1277.01,0,475.05,ulster,-12026.8,0,3.4022262118491921,0.19
1635691,2012,01-11-2012,03-08-4944,10,MORTGAGE,3,Low,28000,1,5375, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,10.16,B,2,18.26,6258.188562,5375,0,173.85,ulster,883.188562,1,5.2093023255813953,0.16
12916308,2014,01-10-2014,20-10-4670,1,RENT,1,Medium,125000,2,14000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,10.99,B,2,6.86,11625.65,10105.42,0,458.28,ulster,-2374.35,1,8.9285714285714286,0.08
1138256,2012,01-09-2012,25-04-4780,5,OWN,2,Low,51600,1,7200, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,10.16,B,2,9.05,8361.314382,7200,0,232.87,cannught,1161.314382,1,7.1666666666666667,0.16
1523952,2012,01-09-2012,06-12-4752,1,RENT,1,Low,65000,1,25975, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,20.49,E,5,19.37,6250.93,1854.17,1386.63,695.28,ulster,-19724.07,0,2.5024061597690087,0.16
6484778,2013,01-08-2013,20-10-4670,0.5,OWN,2,Low,90000,1,15000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,11.55,B,2,6.39,14353.32,11663.55,0,495,cannught,-646.68,1,6.0000000000000000,0.14
2896367,2013,01-01-2013,20-10-4670,4,RENT,1,Low,61000,1,18000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,21.98,E,5,12.61,17889.45,8419.34,0,496.94,Northern-Irl,-110.55,1,3.3888888888888889,0.14
